dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
clinc150,random50,1,river_logreg,700,104,0.86,0.0,4.0167,4.5439
clinc150,random50,1,river_logreg,750,104,0.86,0.0,4.2658,4.5439
clinc150,random50,1,river_logreg,800,106,0.95,0.0,4.5324,4.6294
clinc150,random50,1,river_logreg,850,106,0.95,0.0,4.7814,4.6294
clinc150,random50,1,river_logreg,900,107,0.953333,0.0,5.04,4.6734
clinc150,random50,1,river_logreg,950,107,0.953333,0.0,5.2931,4.6734
clinc150,random50,1,river_logreg,1000,109,0.913333,0.0,5.5931,4.7579
clinc150,random50,2,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,random50,2,substrate,50,22,0.323333,0.7975,0.0065,0.017
clinc150,random50,2,substrate,100,29,0.416667,0.7975,0.0125,0.023
clinc150,random50,2,substrate,150,38,0.5,0.7975,0.018,0.03
clinc150,random50,2,substrate,200,51,0.616667,0.7975,0.025,0.038
clinc150,random50,2,substrate,250,59,0.69,0.7975,0.031,0.044
clinc150,random50,2,substrate,300,66,0.706667,0.7975,0.0375,0.0495
clinc150,random50,2,substrate,350,72,0.736667,0.7975,0.044,0.054
clinc150,random50,2,substrate,400,77,0.743333,0.7975,0.05,0.058
clinc150,random50,2,substrate,450,84,0.77,0.7975,0.056,0.063
clinc150,random50,2,substrate,500,89,0.77,0.7975,0.063,0.066
clinc150,random50,2,substrate,550,95,0.79,0.7975,0.068,0.0715
clinc150,random50,2,substrate,600,104,0.8,0.7975,0.0755,0.078
clinc150,random50,2,substrate,650,108,0.803333,0.7975,0.0815,0.0805
clinc150,random50,2,substrate,700,111,0.806667,0.7975,0.0875,0.0825
clinc150,random50,2,substrate,750,113,0.81,0.7975,0.094,0.0835
clinc150,random50,2,substrate,800,116,0.813333,0.7975,0.1005,0.086
clinc150,random50,2,substrate,850,117,0.816667,0.7975,0.106,0.087
clinc150,random50,2,substrate,900,121,0.826667,0.7975,0.1115,0.09
clinc150,random50,2,substrate,950,123,0.826667,0.7975,0.118,0.0915
clinc150,random50,2,substrate,1000,127,0.83,0.7975,0.125,0.094
clinc150,random50,2,static_knn,0,0,0.0,0.8025,0.0,0.0
clinc150,random50,2,static_knn,50,24,0.0,0.8025,0.0225,0.0
clinc150,random50,2,static_knn,100,59,0.0,0.8025,0.0455,0.0
clinc150,random50,2,static_knn,150,86,0.0,0.8025,0.068,0.0
clinc150,random50,2,static_knn,200,108,0.0,0.8025,0.0905,0.0
clinc150,random50,2,static_knn,250,129,0.0,0.8025,0.114,0.0
clinc150,random50,2,static_knn,300,147,0.0,0.8025,0.1395,0.0
clinc150,random50,2,static_knn,350,176,0.0,0.8025,0.162,0.0
clinc150,random50,2,static_knn,400,203,0.0,0.8025,0.1855,0.0
clinc150,random50,2,static_knn,450,227,0.0,0.8025,0.21,0.0
clinc150,random50,2,static_knn,500,252,0.0,0.8025,0.233,0.0
clinc150,random50,2,static_knn,550,275,0.0,0.8025,0.257,0.0
clinc150,random50,2,static_knn,600,295,0.0,0.8025,0.279,0.0
clinc150,random50,2,static_knn,650,321,0.0,0.8025,0.3021,0.0
clinc150,random50,2,static_knn,700,349,0.0,0.8025,0.3251,0.0
clinc150,random50,2,static_knn,750,371,0.0,0.8025,0.3501,0.0
clinc150,random50,2,static_knn,800,402,0.0,0.8025,0.3726,0.0
clinc150,random50,2,static_knn,850,426,0.0,0.8025,0.3946,0.0
clinc150,random50,2,static_knn,900,447,0.0,0.8025,0.4176,0.0
clinc150,random50,2,static_knn,950,474,0.0,0.8025,0.4446,0.0
clinc150,random50,2,static_knn,1000,501,0.0,0.8025,0.4666,0.0
clinc150,random50,2,static_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,static_linear,50,32,0.0,0.915,0.001,0.0
clinc150,random50,2,static_linear,100,63,0.0,0.915,0.002,0.0
clinc150,random50,2,static_linear,150,89,0.0,0.915,0.003,0.0
clinc150,random50,2,static_linear,200,113,0.0,0.915,0.0035,0.0
clinc150,random50,2,static_linear,250,138,0.0,0.915,0.005,0.0
clinc150,random50,2,static_linear,300,159,0.0,0.915,0.005,0.0
clinc150,random50,2,static_linear,350,185,0.0,0.915,0.006,0.0
clinc150,random50,2,static_linear,400,209,0.0,0.915,0.0075,0.0
clinc150,random50,2,static_linear,450,235,0.0,0.915,0.0085,0.0
clinc150,random50,2,static_linear,500,262,0.0,0.915,0.01,0.0
clinc150,random50,2,static_linear,550,294,0.0,0.915,0.011,0.0
clinc150,random50,2,static_linear,600,320,0.0,0.915,0.0115,0.0
clinc150,random50,2,static_linear,650,338,0.0,0.915,0.0125,0.0
clinc150,random50,2,static_linear,700,358,0.0,0.915,0.0135,0.0
clinc150,random50,2,static_linear,750,382,0.0,0.915,0.0145,0.0
clinc150,random50,2,static_linear,800,411,0.0,0.915,0.0155,0.0
clinc150,random50,2,static_linear,850,439,0.0,0.915,0.016,0.0
clinc150,random50,2,static_linear,900,465,0.0,0.915,0.017,0.0
clinc150,random50,2,static_linear,950,486,0.0,0.915,0.018,0.0
clinc150,random50,2,static_linear,1000,517,0.0,0.915,0.019,0.0
clinc150,random50,2,online_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,online_linear,50,28,0.0,0.9125,0.0025,0.004
clinc150,random50,2,online_linear,100,53,0.0,0.91,0.0025,0.0105
clinc150,random50,2,online_linear,150,76,0.0,0.9025,0.003,0.017
clinc150,random50,2,online_linear,200,101,0.0,0.895,0.004,0.023
clinc150,random50,2,online_linear,250,133,0.0,0.895,0.006,0.029
clinc150,random50,2,online_linear,300,154,0.0,0.8875,0.008,0.033
clinc150,random50,2,online_linear,350,180,0.0,0.8875,0.0105,0.037
clinc150,random50,2,online_linear,400,206,0.0,0.8875,0.012,0.042
clinc150,random50,2,online_linear,450,228,0.0,0.8825,0.0125,0.0475
clinc150,random50,2,online_linear,500,256,0.0,0.8825,0.0135,0.0525
clinc150,random50,2,online_linear,550,281,0.0,0.8825,0.015,0.0565
clinc150,random50,2,online_linear,600,313,0.0,0.88,0.018,0.061
clinc150,random50,2,online_linear,650,331,0.0,0.8725,0.02,0.064
clinc150,random50,2,online_linear,700,359,0.0,0.8675,0.021,0.0695
clinc150,random50,2,online_linear,750,386,0.0,0.8625,0.0215,0.0755
clinc150,random50,2,online_linear,800,409,0.0,0.8575,0.0225,0.081
clinc150,random50,2,online_linear,850,433,0.0,0.8575,0.023,0.0855
clinc150,random50,2,online_linear,900,460,0.0,0.85,0.0235,0.091
clinc150,random50,2,online_linear,950,488,0.0,0.85,0.0245,0.097
clinc150,random50,2,online_linear,1000,516,0.0,0.8475,0.0265,0.104
clinc150,random50,2,ewc,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,ewc,50,25,0.0,0.915,0.002,0.0085
clinc150,random50,2,ewc,100,53,0.0,0.915,0.0025,0.0185
clinc150,random50,2,ewc,150,76,0.0,0.91,0.004,0.03
clinc150,random50,2,ewc,200,100,0.0,0.905,0.004,0.0425
clinc150,random50,2,ewc,250,120,0.0,0.905,0.006,0.0505
clinc150,random50,2,ewc,300,152,0.0,0.9025,0.008,0.061
clinc150,random50,2,ewc,350,176,0.0,0.9025,0.01,0.071
clinc150,random50,2,ewc,400,202,0.0,0.9025,0.0105,0.085
clinc150,random50,2,ewc,450,223,0.0,0.9025,0.011,0.0945
clinc150,random50,2,ewc,500,250,0.0,0.9025,0.013,0.1045
clinc150,random50,2,ewc,550,275,0.0,0.9,0.015,0.112
clinc150,random50,2,ewc,600,300,0.0,0.9,0.016,0.1235
clinc150,random50,2,ewc,650,330,0.0,0.8975,0.0186,0.1349
clinc150,random50,2,ewc,700,353,0.0,0.8975,0.0206,0.1434
clinc150,random50,2,ewc,750,380,0.0,0.8975,0.0221,0.1549
clinc150,random50,2,ewc,800,404,0.0,0.8975,0.0231,0.1674
clinc150,random50,2,ewc,850,431,0.0,0.895,0.0251,0.1794
clinc150,random50,2,ewc,900,461,0.0,0.89,0.0271,0.1924
clinc150,random50,2,ewc,950,491,0.0,0.89,0.0296,0.2049
clinc150,random50,2,ewc,1000,516,0.0,0.89,0.0306,0.2134
clinc150,random50,2,a_gem,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,a_gem,50,22,0.0,0.9125,0.001,0.015
clinc150,random50,2,a_gem,100,51,0.0,0.905,0.006,0.033
clinc150,random50,2,a_gem,150,69,0.0,0.9025,0.0075,0.044
clinc150,random50,2,a_gem,200,102,0.0,0.9,0.0095,0.0645
clinc150,random50,2,a_gem,250,123,0.0,0.9,0.0115,0.079
clinc150,random50,2,a_gem,300,143,0.0,0.895,0.0125,0.0935
clinc150,random50,2,a_gem,350,167,0.0,0.89,0.014,0.11
clinc150,random50,2,a_gem,400,192,0.0,0.8875,0.0155,0.1275
clinc150,random50,2,a_gem,450,222,0.0,0.8875,0.018,0.1455
clinc150,random50,2,a_gem,500,255,0.0,0.8875,0.02,0.166
clinc150,random50,2,a_gem,550,286,0.0,0.8825,0.0225,0.184
clinc150,random50,2,a_gem,600,313,0.0,0.8825,0.0235,0.2035
clinc150,random50,2,a_gem,650,337,0.0,0.88,0.0255,0.218
clinc150,random50,2,a_gem,700,359,0.0,0.8725,0.0275,0.2355
clinc150,random50,2,a_gem,750,386,0.0,0.8725,0.0305,0.2525
clinc150,random50,2,a_gem,800,416,0.0,0.8675,0.0325,0.2715
clinc150,random50,2,a_gem,850,446,0.0,0.8625,0.0345,0.2966
clinc150,random50,2,a_gem,900,469,0.0,0.86,0.036,0.3126
clinc150,random50,2,a_gem,950,497,0.0,0.8575,0.0375,0.3311
clinc150,random50,2,a_gem,1000,526,0.0,0.8575,0.0385,0.3516
clinc150,random50,2,lwf,0,0,0.0,0.915,0.0,0.0
clinc150,random50,2,lwf,50,19,0.0,0.915,0.001,0.0065
clinc150,random50,2,lwf,100,47,0.0,0.91,0.0025,0.016
clinc150,random50,2,lwf,150,72,0.0,0.9025,0.003,0.025
clinc150,random50,2,lwf,200,93,0.0,0.9025,0.0045,0.0325
clinc150,random50,2,lwf,250,112,0.0,0.9025,0.0045,0.04
clinc150,random50,2,lwf,300,141,0.0,0.9025,0.008,0.0495
clinc150,random50,2,lwf,350,170,0.0,0.8975,0.0095,0.058
clinc150,random50,2,lwf,400,193,0.0,0.8975,0.0105,0.066
clinc150,random50,2,lwf,450,219,0.0,0.8875,0.012,0.074
clinc150,random50,2,lwf,500,242,0.0,0.8875,0.013,0.082
clinc150,random50,2,lwf,550,262,0.0,0.8875,0.0135,0.089
clinc150,random50,2,lwf,600,290,0.0,0.89,0.015,0.099
clinc150,random50,2,lwf,650,317,0.0,0.8875,0.017,0.1085
clinc150,random50,2,lwf,700,349,0.0,0.8875,0.018,0.121
clinc150,random50,2,lwf,750,366,0.0,0.8875,0.0185,0.1285
clinc150,random50,2,lwf,800,389,0.0,0.8825,0.021,0.1355
clinc150,random50,2,lwf,850,415,0.0,0.8825,0.023,0.144
clinc150,random50,2,lwf,900,442,0.0,0.8825,0.025,0.1521
clinc150,random50,2,lwf,950,466,0.0,0.8825,0.026,0.1605
clinc150,random50,2,lwf,1000,488,0.0,0.8825,0.028,0.167
clinc150,random50,2,knn_lm,0,0,0.0,0.8725,0.0,0.0
clinc150,random50,2,knn_lm,50,31,0.13,0.8725,0.0115,0.0245
clinc150,random50,2,knn_lm,100,50,0.296667,0.8725,0.019,0.04
clinc150,random50,2,knn_lm,150,65,0.413333,0.8725,0.027,0.0525
clinc150,random50,2,knn_lm,200,81,0.463333,0.8725,0.036,0.0655
clinc150,random50,2,knn_lm,250,95,0.553333,0.8725,0.044,0.0755
clinc150,random50,2,knn_lm,300,102,0.59,0.8725,0.0525,0.082
clinc150,random50,2,knn_lm,350,109,0.6,0.8725,0.06,0.0875
clinc150,random50,2,knn_lm,400,116,0.626667,0.8725,0.0685,0.092
clinc150,random50,2,knn_lm,450,127,0.66,0.8725,0.0795,0.1021
clinc150,random50,2,knn_lm,500,136,0.67,0.8725,0.087,0.1096
clinc150,random50,2,knn_lm,550,143,0.673333,0.8725,0.0955,0.1146
clinc150,random50,2,knn_lm,600,147,0.68,0.8725,0.104,0.1171
clinc150,random50,2,knn_lm,650,152,0.693333,0.8725,0.1115,0.1221
clinc150,random50,2,knn_lm,700,158,0.71,0.8725,0.1195,0.1281
clinc150,random50,2,knn_lm,750,165,0.723333,0.8725,0.1285,0.1336
clinc150,random50,2,knn_lm,800,170,0.733333,0.8725,0.138,0.1361
clinc150,random50,2,knn_lm,850,171,0.743333,0.8725,0.146,0.1366
clinc150,random50,2,knn_lm,900,176,0.743333,0.8725,0.1555,0.1411
clinc150,random50,2,knn_lm,950,178,0.743333,0.8725,0.164,0.1431
clinc150,random50,2,knn_lm,1000,184,0.756667,0.8725,0.1725,0.1476
clinc150,random50,2,river_logreg,0,0,0.0,0.0125,0.0,0.0
clinc150,random50,2,river_logreg,50,24,0.1,0.0,0.4851,1.1508
clinc150,random50,2,river_logreg,100,49,0.1,0.0,0.8847,2.312
clinc150,random50,2,river_logreg,150,67,0.383333,0.0,1.3043,3.1883
clinc150,random50,2,river_logreg,200,87,0.576667,0.0,1.6914,4.0935
clinc150,random50,2,river_logreg,250,96,0.74,0.0,2.024,4.5066
clinc150,random50,2,river_logreg,300,102,0.88,0.0,2.3261,4.7907
clinc150,random50,2,river_logreg,350,106,0.983333,0.0,2.6812,4.9792
clinc150,random50,2,river_logreg,400,106,0.983333,0.0,2.9854,4.9792
clinc150,random50,2,river_logreg,450,107,0.98,0.0,3.2924,5.0247
clinc150,random50,2,river_logreg,500,114,0.863333,0.0,3.6165,5.3643
clinc150,random50,2,river_logreg,550,116,0.996667,0.0,3.891,5.4538
clinc150,random50,2,river_logreg,600,118,0.963333,0.0,4.2418,5.5508
clinc150,random50,2,river_logreg,650,120,0.97,0.0,4.5274,5.6393
clinc150,random50,2,river_logreg,700,123,0.98,0.0,4.823,5.7878
clinc150,random50,2,river_logreg,750,123,0.98,0.0,5.1411,5.7878
clinc150,random50,2,river_logreg,800,123,0.98,0.0,5.4987,5.7878
clinc150,random50,2,river_logreg,850,123,0.98,0.0,5.7647,5.7878
clinc150,random50,2,river_logreg,900,124,0.996667,0.0,6.0563,5.8319
clinc150,random50,2,river_logreg,950,125,0.996667,0.0,6.3744,5.8764
clinc150,random50,2,river_logreg,1000,125,0.996667,0.0,6.8067,5.8764
clinc150,random10,0,substrate,0,0,0.0,0.7975,0.0,0.0
clinc150,random10,0,substrate,50,3,0.016667,0.7975,0.007,0.002
clinc150,random10,0,substrate,100,4,0.02,0.7975,0.014,0.003
clinc150,random10,0,substrate,150,9,0.106667,0.7975,0.022,0.007
clinc150,random10,0,substrate,200,11,0.146667,0.7975,0.0305,0.009
clinc150,random10,0,substrate,250,13,0.156667,0.7975,0.0375,0.011
clinc150,random10,0,substrate,300,21,0.296667,0.7975,0.0465,0.0185
clinc150,random10,0,substrate,350,26,0.403333,0.7975,0.053,0.0225
clinc150,random10,0,substrate,400,30,0.446667,0.7975,0.061,0.026
clinc150,random10,0,substrate,450,32,0.48,0.7975,0.07,0.028
clinc150,random10,0,substrate,500,35,0.52,0.7975,0.078,0.0305
clinc150,random10,0,substrate,550,37,0.546667,0.7975,0.087,0.0325
clinc150,random10,0,substrate,600,39,0.563333,0.7975,0.0945,0.034
clinc150,random10,0,substrate,650,40,0.563333,0.7975,0.1015,0.035
clinc150,random10,0,substrate,700,41,0.586667,0.7975,0.108,0.036
clinc150,random10,0,substrate,750,43,0.593333,0.7975,0.117,0.038
clinc150,random10,0,substrate,800,46,0.613333,0.7975,0.1245,0.041
clinc150,random10,0,substrate,850,47,0.65,0.7975,0.132,0.042
clinc150,random10,0,substrate,900,48,0.65,0.7975,0.1395,0.0425
clinc150,random10,0,substrate,950,52,0.676667,0.7975,0.147,0.046
clinc150,random10,0,substrate,1000,54,0.683333,0.7975,0.153,0.0475
clinc150,random10,0,static_knn,0,0,0.0,0.805,0.0,0.0
clinc150,random10,0,static_knn,50,7,0.0,0.805,0.027,0.0
clinc150,random10,0,static_knn,100,15,0.0,0.805,0.0485,0.0
clinc150,random10,0,static_knn,150,22,0.0,0.805,0.0715,0.0
clinc150,random10,0,static_knn,200,27,0.0,0.805,0.0925,0.0
clinc150,random10,0,static_knn,250,29,0.0,0.805,0.116,0.0
clinc150,random10,0,static_knn,300,38,0.0,0.805,0.1381,0.0005
clinc150,random10,0,static_knn,350,44,0.0,0.805,0.1596,0.0005
clinc150,random10,0,static_knn,400,52,0.0,0.805,0.1801,0.0005
clinc150,random10,0,static_knn,450,58,0.0,0.805,0.2016,0.0005
clinc150,random10,0,static_knn,500,63,0.0,0.805,0.2256,0.0005
clinc150,random10,0,static_knn,550,69,0.0,0.805,0.2476,0.0005
clinc150,random10,0,static_knn,600,70,0.0,0.805,0.2696,0.0005
clinc150,random10,0,static_knn,650,78,0.0,0.805,0.2921,0.0005
clinc150,random10,0,static_knn,700,84,0.0,0.805,0.3156,0.0005
clinc150,random10,0,static_knn,750,88,0.0,0.805,0.3376,0.0005
clinc150,random10,0,static_knn,800,96,0.0,0.805,0.3601,0.0005
clinc150,random10,0,static_knn,850,101,0.0,0.805,0.3816,0.0005
clinc150,random10,0,static_knn,900,110,0.0,0.805,0.4031,0.0005
clinc150,random10,0,static_knn,950,112,0.0,0.805,0.4286,0.0005
clinc150,random10,0,static_knn,1000,115,0.0,0.805,0.4516,0.0005
clinc150,random10,0,static_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,static_linear,50,6,0.0,0.875,0.0015,0.0
clinc150,random10,0,static_linear,100,11,0.0,0.875,0.0025,0.0
clinc150,random10,0,static_linear,150,12,0.0,0.875,0.003,0.0
clinc150,random10,0,static_linear,200,17,0.0,0.875,0.004,0.0
clinc150,random10,0,static_linear,250,22,0.0,0.875,0.005,0.0
clinc150,random10,0,static_linear,300,29,0.0,0.875,0.006,0.0
clinc150,random10,0,static_linear,350,36,0.0,0.875,0.007,0.0
clinc150,random10,0,static_linear,400,41,0.0,0.875,0.008,0.0
clinc150,random10,0,static_linear,450,50,0.0,0.875,0.009,0.0
clinc150,random10,0,static_linear,500,54,0.0,0.875,0.01,0.0
clinc150,random10,0,static_linear,550,58,0.0,0.875,0.0105,0.0
clinc150,random10,0,static_linear,600,64,0.0,0.875,0.0115,0.0
clinc150,random10,0,static_linear,650,70,0.0,0.875,0.0125,0.0
clinc150,random10,0,static_linear,700,79,0.0,0.875,0.0135,0.0
clinc150,random10,0,static_linear,750,89,0.0,0.875,0.0145,0.0
clinc150,random10,0,static_linear,800,92,0.0,0.875,0.0155,0.0
clinc150,random10,0,static_linear,850,97,0.0,0.875,0.0165,0.0
clinc150,random10,0,static_linear,900,102,0.0,0.875,0.0175,0.0
clinc150,random10,0,static_linear,950,106,0.0,0.875,0.018,0.0
clinc150,random10,0,static_linear,1000,111,0.0,0.875,0.019,0.0
clinc150,random10,0,online_linear,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,online_linear,50,10,0.0,0.8675,0.001,0.002
clinc150,random10,0,online_linear,100,17,0.0,0.87,0.002,0.004
clinc150,random10,0,online_linear,150,23,0.0,0.8675,0.003,0.0055
clinc150,random10,0,online_linear,200,28,0.0,0.8675,0.004,0.0065
clinc150,random10,0,online_linear,250,35,0.0,0.8675,0.0045,0.0085
clinc150,random10,0,online_linear,300,44,0.0,0.8675,0.006,0.0105
clinc150,random10,0,online_linear,350,48,0.0,0.8675,0.0075,0.011
clinc150,random10,0,online_linear,400,52,0.0,0.8675,0.0085,0.013
clinc150,random10,0,online_linear,450,58,0.0,0.8675,0.0095,0.0145
clinc150,random10,0,online_linear,500,60,0.0,0.8675,0.0105,0.015
clinc150,random10,0,online_linear,550,64,0.0,0.8675,0.012,0.016
clinc150,random10,0,online_linear,600,69,0.0,0.8675,0.013,0.0185
clinc150,random10,0,online_linear,650,77,0.0,0.8675,0.0145,0.021
clinc150,random10,0,online_linear,700,80,0.0,0.8675,0.0155,0.022
clinc150,random10,0,online_linear,750,85,0.0,0.8675,0.0165,0.0235
clinc150,random10,0,online_linear,800,87,0.0,0.8675,0.017,0.024
clinc150,random10,0,online_linear,850,91,0.0,0.865,0.018,0.0255
clinc150,random10,0,online_linear,900,97,0.0,0.8625,0.019,0.027
clinc150,random10,0,online_linear,950,103,0.0,0.8625,0.0195,0.0295
clinc150,random10,0,online_linear,1000,107,0.0,0.8625,0.0205,0.031
clinc150,random10,0,ewc,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,ewc,50,5,0.0,0.875,0.002,0.0015
clinc150,random10,0,ewc,100,13,0.0,0.8725,0.0035,0.006
clinc150,random10,0,ewc,150,19,0.0,0.8725,0.0045,0.0095
clinc150,random10,0,ewc,200,25,0.0,0.8675,0.006,0.0135
clinc150,random10,0,ewc,250,29,0.0,0.87,0.0075,0.016
clinc150,random10,0,ewc,300,35,0.0,0.87,0.009,0.0195
clinc150,random10,0,ewc,350,36,0.0,0.87,0.01,0.0215
clinc150,random10,0,ewc,400,41,0.0,0.87,0.0125,0.024
clinc150,random10,0,ewc,450,50,0.0,0.87,0.014,0.0275
clinc150,random10,0,ewc,500,55,0.0,0.87,0.015,0.0305
clinc150,random10,0,ewc,550,63,0.0,0.8675,0.0155,0.0365
clinc150,random10,0,ewc,600,67,0.0,0.8675,0.016,0.0395
clinc150,random10,0,ewc,650,73,0.0,0.8675,0.0175,0.043
clinc150,random10,0,ewc,700,75,0.0,0.8675,0.0185,0.045
clinc150,random10,0,ewc,750,84,0.0,0.8675,0.0195,0.0505
clinc150,random10,0,ewc,800,90,0.0,0.8675,0.0205,0.0535
clinc150,random10,0,ewc,850,95,0.0,0.87,0.0215,0.056
clinc150,random10,0,ewc,900,97,0.0,0.87,0.022,0.058
clinc150,random10,0,ewc,950,103,0.0,0.87,0.0235,0.061
clinc150,random10,0,ewc,1000,106,0.0,0.87,0.0245,0.063
clinc150,random10,0,a_gem,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,a_gem,50,6,0.0,0.8725,0.003,0.004
clinc150,random10,0,a_gem,100,13,0.0,0.8725,0.0035,0.0095
clinc150,random10,0,a_gem,150,18,0.0,0.875,0.005,0.013
clinc150,random10,0,a_gem,200,23,0.0,0.875,0.007,0.019
clinc150,random10,0,a_gem,250,27,0.0,0.8725,0.0075,0.024
clinc150,random10,0,a_gem,300,35,0.0,0.87,0.0085,0.0295
clinc150,random10,0,a_gem,350,41,0.0,0.87,0.0095,0.035
clinc150,random10,0,a_gem,400,45,0.0,0.8675,0.0105,0.039
clinc150,random10,0,a_gem,450,53,0.0,0.87,0.011,0.0455
clinc150,random10,0,a_gem,500,57,0.0,0.87,0.0115,0.0495
clinc150,random10,0,a_gem,550,62,0.0,0.8675,0.012,0.054
clinc150,random10,0,a_gem,600,68,0.0,0.8675,0.014,0.057
clinc150,random10,0,a_gem,650,73,0.0,0.8675,0.015,0.0605
clinc150,random10,0,a_gem,700,79,0.0,0.8675,0.015,0.066
clinc150,random10,0,a_gem,750,83,0.0,0.8625,0.0159,0.0696
clinc150,random10,0,a_gem,800,86,0.0,0.8625,0.0169,0.0721
clinc150,random10,0,a_gem,850,90,0.0,0.8625,0.0184,0.0776
clinc150,random10,0,a_gem,900,99,0.0,0.8625,0.0189,0.0851
clinc150,random10,0,a_gem,950,106,0.0,0.8625,0.0204,0.0906
clinc150,random10,0,a_gem,1000,114,0.0,0.8625,0.0209,0.0986
clinc150,random10,0,lwf,0,0,0.0,0.875,0.0,0.0
clinc150,random10,0,lwf,50,2,0.0,0.875,0.0005,0.0025
clinc150,random10,0,lwf,100,5,0.0,0.8725,0.002,0.004
clinc150,random10,0,lwf,150,8,0.0,0.875,0.002,0.006
clinc150,random10,0,lwf,200,12,0.0,0.87,0.004,0.009
clinc150,random10,0,lwf,250,19,0.0,0.87,0.0055,0.0125
clinc150,random10,0,lwf,300,22,0.0,0.8725,0.007,0.0145
clinc150,random10,0,lwf,350,29,0.0,0.87,0.0085,0.0185
clinc150,random10,0,lwf,400,30,0.0,0.8675,0.01,0.0195
clinc150,random10,0,lwf,450,38,0.0,0.8675,0.0125,0.024
clinc150,random10,0,lwf,500,42,0.0,0.8675,0.014,0.0255
clinc150,random10,0,lwf,550,48,0.0,0.8675,0.0165,0.0285
clinc150,random10,0,lwf,600,51,0.0,0.8675,0.0175,0.0315
clinc150,random10,0,lwf,650,58,0.0,0.8675,0.0195,0.035
clinc150,random10,0,lwf,700,62,0.0,0.8675,0.0205,0.0375
clinc150,random10,0,lwf,750,76,0.0,0.8675,0.022,0.046
clinc150,random10,0,lwf,800,82,0.0,0.8675,0.0245,0.0475
clinc150,random10,0,lwf,850,85,0.0,0.8675,0.0255,0.0495
clinc150,random10,0,lwf,900,88,0.0,0.8625,0.0275,0.0505
clinc150,random10,0,lwf,950,93,0.0,0.8625,0.029,0.052
clinc150,random10,0,lwf,1000,98,0.0,0.8625,0.0295,0.0545
clinc150,random10,0,knn_lm,0,0,0.0,0.8475,0.0,0.0
clinc150,random10,0,knn_lm,50,7,0.016667,0.8475,0.0105,0.006
clinc150,random10,0,knn_lm,100,10,0.02,0.8475,0.022,0.0085
clinc150,random10,0,knn_lm,150,16,0.026667,0.8475,0.0335,0.0145
clinc150,random10,0,knn_lm,200,20,0.056667,0.8475,0.048,0.018
clinc150,random10,0,knn_lm,250,24,0.09,0.8475,0.06,0.0225
clinc150,random10,0,knn_lm,300,28,0.15,0.8475,0.0695,0.026
clinc150,random10,0,knn_lm,350,31,0.156667,0.8475,0.079,0.0285
clinc150,random10,0,knn_lm,400,36,0.17,0.8475,0.0885,0.0325
clinc150,random10,0,knn_lm,450,40,0.19,0.8475,0.1,0.0355
clinc150,random10,0,knn_lm,500,42,0.19,0.8475,0.109,0.0375
clinc150,random10,0,knn_lm,550,48,0.24,0.8475,0.118,0.043
clinc150,random10,0,knn_lm,600,51,0.25,0.8475,0.129,0.0465
clinc150,random10,0,knn_lm,650,53,0.263333,0.8475,0.139,0.048
clinc150,random10,0,knn_lm,700,57,0.293333,0.8475,0.149,0.052
clinc150,random10,0,knn_lm,750,60,0.313333,0.8475,0.1591,0.054
clinc150,random10,0,knn_lm,800,67,0.356667,0.8475,0.1696,0.0595
clinc150,random10,0,knn_lm,850,71,0.38,0.8475,0.1791,0.0635
clinc150,random10,0,knn_lm,900,73,0.396667,0.8475,0.1881,0.0655
clinc150,random10,0,knn_lm,950,74,0.396667,0.8475,0.1976,0.0665
clinc150,random10,0,knn_lm,1000,79,0.456667,0.8475,0.2071,0.071
clinc150,random10,0,river_logreg,0,0,0.0,0.01,0.0,0.0
clinc150,random10,0,river_logreg,50,8,0.1,0.0,0.3391,0.3521
clinc150,random10,0,river_logreg,100,12,0.1,0.0,0.6536,0.5332
clinc150,random10,0,river_logreg,150,17,0.1,0.0,0.9568,0.7643
clinc150,random10,0,river_logreg,200,20,0.1,0.0,1.2885,0.9064
clinc150,random10,0,river_logreg,250,26,0.1,0.0,1.6051,1.1974
clinc150,random10,0,river_logreg,300,30,0.1,0.0,1.9553,1.381
clinc150,random10,0,river_logreg,350,32,0.1,0.0,2.2544,1.474
clinc150,random10,0,river_logreg,400,36,0.1,0.0,2.5785,1.6661
clinc150,random10,0,river_logreg,450,40,0.1,0.0,2.9301,1.8601
clinc150,random10,0,river_logreg,500,46,0.1,0.0,3.2993,2.1507
clinc150,random10,0,river_logreg,550,51,0.1,0.0,3.6578,2.3798
clinc150,random10,0,river_logreg,600,54,0.1,0.0,3.9584,2.5174
clinc150,random10,0,river_logreg,650,60,0.1,0.0,4.266,2.799
clinc150,random10,0,river_logreg,700,62,0.1,0.0,4.5667,2.887
clinc150,random10,0,river_logreg,750,66,0.1,0.0,4.9358,3.0816
